2025-11-10 13:55:04.150,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 13:56:04.356,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 13:57:04.475,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 13:58:04.590,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 13:59:04.706,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:00:04.816,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:01:04.935,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:02:05.056,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:03:05.171,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:04:05.280,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:05:05.393,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:06:05.517,"10cf10bc5740","10cf10bc5740",172.18.0.7,0.000000,1.220703,green,true,true,true,2025-11-10 13:54:00.161
2025-11-10 14:32:28.077,"706a9b6e2bb0","706a9b6e2bb0",172.18.0.8,0.000000,1.220703,green,true,true,true,2025-11-10 14:31:25.302
2025-11-10 14:33:28.224,"706a9b6e2bb0","706a9b6e2bb0",172.18.0.8,0.000000,1.220703,green,true,true,true,2025-11-10 14:31:25.302
2025-11-10 14:34:28.328,"706a9b6e2bb0","706a9b6e2bb0",172.18.0.8,0.000000,1.220703,green,true,true,true,2025-11-10 14:31:25.302
